Date,cos,sin
2017-07-02,-0.9999629591162655,-0.008606996888688009
2017-07-03,-0.9996666485105112,-0.02581844022713239
2017-07-04,-0.99907411510223,-0.04302223300453034
2017-07-05,-0.9981855344718586,-0.060213277365792774
2017-07-06,-0.9970011699250151,-0.07738647923346322
2017-07-07,-0.9955213724144752,-0.09453674981719933
2017-07-08,-0.9937465804361781,-0.11165900712169444
2017-07-09,-0.99167731989929,-0.12874817745258066
2017-07-10,-0.9893142039703664,-0.14579919691987442
2017-07-11,-0.9866579328916572,-0.16280701293851646
2017-07-12,-0.9837092937736098,-0.17976658572556214
2017-07-13,-0.9804691603616321,-0.19667288979357622
2017-07-14,-0.9769384927771817,-0.2135209154397959
2017-07-15,-0.973118337233262,-0.23030567023061196
2017-07-16,-0.9690098257244063,-0.24702218048093527
2017-07-17,-0.9646141756912435,-0.2636654927280072
2017-07-18,-0.9599326896597445,-0.2802306751992161
2017-07-19,-0.9549667548552553,-0.2967128192734901
2017-07-20,-0.9497178427914317,-0.3131070409358267
2017-07-21,-0.9441875088341994,-0.3294084822245302
2017-07-22,-0.9383773917408642,-0.3456123126707333
2017-07-23,-0.9322892131745134,-0.3617137307297674
2017-07-24,-0.9259247771938499,-0.37770796520396466
2017-07-25,-0.9192859697186105,-0.39359027665646645
2017-07-26,-0.9123747579707274,-0.4093559588156211
2017-07-27,-0.9051931898913975,-0.42500033996955394
2017-07-28,-0.8977433935342336,-0.4405187843504952
2017-07-29,-0.8900275764346766,-0.455906693508459
2017-07-30,-0.8820480249558535,-0.47115950767386394
2017-07-31,-0.8738071036110807,-0.4862727071086902
2017-08-01,-0.8653072543632061,-0.5012418134457756
2017-08-02,-0.8565509959010037,-0.5160623910158526
2017-08-03,-0.8475409228928312,-0.5307300481619331
2017-08-04,-0.8382797052177745,-0.5452404385406507
2017-08-05,-0.828770087174504,-0.5595892624101763
2017-08-06,-0.8190148866680802,-0.5737722679043243
2017-08-07,-0.8090169943749472,-0.5877852522924734
2017-08-08,-0.7987793728863648,-0.6016240632249227
2017-08-09,-0.7883050558305253,-0.6152845999633277
2017-08-10,-0.7775971469736268,-0.6287628145958345
2017-08-11,-0.7666588193001592,-0.6420547132365636
2017-08-12,-0.7554933140726804,-0.655156357209085
2017-08-13,-0.7441039398713608,-0.6680638642135333
2017-08-14,-0.7324940716135792,-0.6807734094770159
2017-08-15,-0.7206671495538615,-0.6932812268869771
2017-08-16,-0.70862667826446,-0.7055836101071774
2017-08-17,-0.6963762255968726,-0.7176769136759615
2017-08-18,-0.6839194216246105,-0.7295575540864876
2017-08-19,-0.6712599575675315,-0.7412220108485957
2017-08-20,-0.6584015846980489,-0.7526668275320083
2017-08-21,-0.64534811322955,-0.7638886127905429
2017-08-22,-0.6321034111873488,-0.7748840413670406
2017-08-23,-0.6186714032625032,-0.7856498550787144
2017-08-24,-0.6050560696488494,-0.7961828637826154
2017-08-25,-0.5912614448635782,-0.8064799463209447
2017-08-26,-0.5772916165517278,-0.8165380514459157
2017-08-27,-0.5631507242749187,-0.8263541987239094
2017-08-28,-0.5488429582847199,-0.8359254794186365
2017-08-29,-0.5343725582809785,-0.8452490573530634
2017-08-30,-0.5197438121555157,-0.8543221697498269
2017-08-31,-0.5049610547215202,-0.8631421280499115
2017-09-01,-0.4900286664290594,-0.8717063187093217
2017-09-02,-0.4749510720670502,-0.8800122039735356
2017-09-03,-0.4597327394521046,-0.888057322629493
2017-09-04,-0.4443781781046134,-0.8958392907349089
2017-09-05,-0.4288919379124841,-0.9033558023246842
2017-09-06,-0.41327860778290443,-0.9106046300942162
2017-09-07,-0.3975428142825566,-0.9175836260593934
2017-09-08,-0.3816892202666586,-0.9242907221930934
2017-09-09,-0.3657225234972692,-0.9307239310379793
2017-09-10,-0.34964745525122826,-0.9368813462954315
2017-09-11,-0.33346877891818705,-0.9427611433904206
2017-09-12,-0.31719128858910595,-0.9483615800121716
2017-09-13,-0.300819807635668,-0.9536809966304455
2017-09-14,-0.2843591872810036,-0.9587178169872964
2017-09-15,-0.26781430516217486,-0.9634705485641486
2017-09-16,-0.25119006388481957,-0.9679377830240642
